split,class,input_filename,output_filename,status
train,real,14__walk_down_hall_angry_frame_0.jpg,14__walk_down_hall_angry_frame_0.jpg,no face detected
train,real,14__walk_down_hall_angry_frame_1.jpg,14__walk_down_hall_angry_frame_1.jpg,saved
train,real,14__walk_down_hall_angry_frame_2.jpg,14__walk_down_hall_angry_frame_2.jpg,saved
train,real,14__walk_down_hall_angry_frame_3.jpg,14__walk_down_hall_angry_frame_3.jpg,saved
train,real,14__walk_down_hall_angry_frame_4.jpg,14__walk_down_hall_angry_frame_4.jpg,saved
train,real,14__walk_down_hall_angry_frame_5.jpg,14__walk_down_hall_angry_frame_5.jpg,saved
train,real,14__walk_down_hall_angry_frame_6.jpg,14__walk_down_hall_angry_frame_6.jpg,saved
train,real,14__walk_down_hall_angry_frame_7.jpg,14__walk_down_hall_angry_frame_7.jpg,saved
train,real,14__walk_down_hall_angry_frame_8.jpg,14__walk_down_hall_angry_frame_8.jpg,saved
train,real,14__walk_down_hall_angry_frame_9.jpg,14__walk_down_hall_angry_frame_9.jpg,saved
train,real,14__walking_down_street_outside_angry_frame_0.jpg,14__walking_down_street_outside_angry_frame_0.jpg,saved
train,real,14__walking_down_street_outside_angry_frame_1.jpg,14__walking_down_street_outside_angry_frame_1.jpg,saved
train,real,14__walking_down_street_outside_angry_frame_2.jpg,14__walking_down_street_outside_angry_frame_2.jpg,saved
train,real,14__walking_down_street_outside_angry_frame_3.jpg,14__walking_down_street_outside_angry_frame_3.jpg,saved
train,real,14__walking_down_street_outside_angry_frame_4.jpg,14__walking_down_street_outside_angry_frame_4.jpg,saved
train,real,14__walking_down_street_outside_angry_frame_5.jpg,14__walking_down_street_outside_angry_frame_5.jpg,saved
train,real,14__walking_down_street_outside_angry_frame_6.jpg,14__walking_down_street_outside_angry_frame_6.jpg,saved
train,real,14__walking_down_street_outside_angry_frame_7.jpg,14__walking_down_street_outside_angry_frame_7.jpg,saved
train,real,14__walking_down_street_outside_angry_frame_8.jpg,14__walking_down_street_outside_angry_frame_8.jpg,saved
train,real,14__walking_down_street_outside_angry_frame_9.jpg,14__walking_down_street_outside_angry_frame_9.jpg,saved
train,real,14__walking_outside_cafe_disgusted_frame_0.jpg,14__walking_outside_cafe_disgusted_frame_0.jpg,saved
train,real,14__walking_outside_cafe_disgusted_frame_1.jpg,14__walking_outside_cafe_disgusted_frame_1.jpg,saved
train,real,14__walking_outside_cafe_disgusted_frame_2.jpg,14__walking_outside_cafe_disgusted_frame_2.jpg,saved
train,real,14__walking_outside_cafe_disgusted_frame_3.jpg,14__walking_outside_cafe_disgusted_frame_3.jpg,saved
train,real,14__walking_outside_cafe_disgusted_frame_4.jpg,14__walking_outside_cafe_disgusted_frame_4.jpg,saved
train,real,14__walking_outside_cafe_disgusted_frame_5.jpg,14__walking_outside_cafe_disgusted_frame_5.jpg,saved
train,real,14__walking_outside_cafe_disgusted_frame_6.jpg,14__walking_outside_cafe_disgusted_frame_6.jpg,saved
train,real,14__walking_outside_cafe_disgusted_frame_7.jpg,14__walking_outside_cafe_disgusted_frame_7.jpg,saved
train,real,14__walking_outside_cafe_disgusted_frame_8.jpg,14__walking_outside_cafe_disgusted_frame_8.jpg,saved
train,real,14__walking_outside_cafe_disgusted_frame_9.jpg,14__walking_outside_cafe_disgusted_frame_9.jpg,saved
train,real,15__hugging_happy_frame_0.jpg,15__hugging_happy_frame_0.jpg,saved
train,real,15__hugging_happy_frame_1.jpg,15__hugging_happy_frame_1.jpg,saved
train,real,15__hugging_happy_frame_2.jpg,15__hugging_happy_frame_2.jpg,saved
train,real,15__hugging_happy_frame_3.jpg,15__hugging_happy_frame_3.jpg,saved
train,real,15__hugging_happy_frame_4.jpg,15__hugging_happy_frame_4.jpg,saved
train,real,15__hugging_happy_frame_5.jpg,15__hugging_happy_frame_5.jpg,saved
train,real,15__hugging_happy_frame_6.jpg,15__hugging_happy_frame_6.jpg,saved
train,real,15__hugging_happy_frame_7.jpg,15__hugging_happy_frame_7.jpg,saved
train,real,15__hugging_happy_frame_8.jpg,15__hugging_happy_frame_8.jpg,saved
train,real,15__hugging_happy_frame_9.jpg,15__hugging_happy_frame_9.jpg,saved
train,real,15__kitchen_pan_frame_0.jpg,15__kitchen_pan_frame_0.jpg,no face detected
train,real,15__kitchen_pan_frame_1.jpg,15__kitchen_pan_frame_1.jpg,saved
train,real,15__kitchen_pan_frame_2.jpg,15__kitchen_pan_frame_2.jpg,saved
train,real,15__kitchen_pan_frame_3.jpg,15__kitchen_pan_frame_3.jpg,saved
train,real,15__kitchen_pan_frame_4.jpg,15__kitchen_pan_frame_4.jpg,saved
train,real,15__kitchen_pan_frame_5.jpg,15__kitchen_pan_frame_5.jpg,saved
train,real,15__kitchen_pan_frame_6.jpg,15__kitchen_pan_frame_6.jpg,saved
train,real,15__kitchen_pan_frame_7.jpg,15__kitchen_pan_frame_7.jpg,saved
train,real,15__kitchen_pan_frame_8.jpg,15__kitchen_pan_frame_8.jpg,saved
train,real,15__kitchen_pan_frame_9.jpg,15__kitchen_pan_frame_9.jpg,no face detected
train,real,15__talking_against_wall_frame_0.jpg,15__talking_against_wall_frame_0.jpg,saved
train,real,15__talking_against_wall_frame_1.jpg,15__talking_against_wall_frame_1.jpg,saved
train,real,15__talking_against_wall_frame_2.jpg,15__talking_against_wall_frame_2.jpg,saved
train,real,15__talking_against_wall_frame_3.jpg,15__talking_against_wall_frame_3.jpg,saved
train,real,15__talking_against_wall_frame_4.jpg,15__talking_against_wall_frame_4.jpg,saved
train,real,15__talking_against_wall_frame_5.jpg,15__talking_against_wall_frame_5.jpg,saved
train,real,15__talking_against_wall_frame_6.jpg,15__talking_against_wall_frame_6.jpg,saved
train,real,15__talking_against_wall_frame_7.jpg,15__talking_against_wall_frame_7.jpg,saved
train,real,15__talking_against_wall_frame_8.jpg,15__talking_against_wall_frame_8.jpg,saved
train,real,15__talking_against_wall_frame_9.jpg,15__talking_against_wall_frame_9.jpg,saved
train,real,15__talking_angry_couch_frame_0.jpg,15__talking_angry_couch_frame_0.jpg,saved
train,real,15__talking_angry_couch_frame_1.jpg,15__talking_angry_couch_frame_1.jpg,saved
train,real,15__talking_angry_couch_frame_2.jpg,15__talking_angry_couch_frame_2.jpg,saved
train,real,15__talking_angry_couch_frame_3.jpg,15__talking_angry_couch_frame_3.jpg,saved
train,real,15__talking_angry_couch_frame_4.jpg,15__talking_angry_couch_frame_4.jpg,saved
train,real,15__talking_angry_couch_frame_5.jpg,15__talking_angry_couch_frame_5.jpg,saved
train,real,15__talking_angry_couch_frame_6.jpg,15__talking_angry_couch_frame_6.jpg,saved
train,real,15__talking_angry_couch_frame_7.jpg,15__talking_angry_couch_frame_7.jpg,saved
train,real,15__talking_angry_couch_frame_8.jpg,15__talking_angry_couch_frame_8.jpg,saved
train,real,15__talking_angry_couch_frame_9.jpg,15__talking_angry_couch_frame_9.jpg,saved
train,real,15__walk_down_hall_angry_frame_0.jpg,15__walk_down_hall_angry_frame_0.jpg,no face detected
train,real,15__walk_down_hall_angry_frame_1.jpg,15__walk_down_hall_angry_frame_1.jpg,saved
train,real,15__walk_down_hall_angry_frame_2.jpg,15__walk_down_hall_angry_frame_2.jpg,saved
train,real,15__walk_down_hall_angry_frame_3.jpg,15__walk_down_hall_angry_frame_3.jpg,saved
train,real,15__walk_down_hall_angry_frame_4.jpg,15__walk_down_hall_angry_frame_4.jpg,saved
train,real,15__walk_down_hall_angry_frame_5.jpg,15__walk_down_hall_angry_frame_5.jpg,saved
train,real,15__walk_down_hall_angry_frame_6.jpg,15__walk_down_hall_angry_frame_6.jpg,saved
train,real,15__walk_down_hall_angry_frame_7.jpg,15__walk_down_hall_angry_frame_7.jpg,saved
train,real,15__walk_down_hall_angry_frame_8.jpg,15__walk_down_hall_angry_frame_8.jpg,saved
train,real,15__walk_down_hall_angry_frame_9.jpg,15__walk_down_hall_angry_frame_9.jpg,saved
train,real,15__walking_and_outside_surprised_frame_0.jpg,15__walking_and_outside_surprised_frame_0.jpg,saved
train,real,15__walking_and_outside_surprised_frame_1.jpg,15__walking_and_outside_surprised_frame_1.jpg,saved
train,real,15__walking_and_outside_surprised_frame_2.jpg,15__walking_and_outside_surprised_frame_2.jpg,saved
train,real,15__walking_and_outside_surprised_frame_3.jpg,15__walking_and_outside_surprised_frame_3.jpg,saved
train,real,15__walking_and_outside_surprised_frame_4.jpg,15__walking_and_outside_surprised_frame_4.jpg,saved
train,real,15__walking_and_outside_surprised_frame_5.jpg,15__walking_and_outside_surprised_frame_5.jpg,saved
train,real,15__walking_and_outside_surprised_frame_6.jpg,15__walking_and_outside_surprised_frame_6.jpg,saved
train,real,15__walking_and_outside_surprised_frame_7.jpg,15__walking_and_outside_surprised_frame_7.jpg,saved
train,real,15__walking_and_outside_surprised_frame_8.jpg,15__walking_and_outside_surprised_frame_8.jpg,saved
train,real,15__walking_and_outside_surprised_frame_9.jpg,15__walking_and_outside_surprised_frame_9.jpg,saved
train,real,15__walking_down_indoor_hall_disgust_frame_0.jpg,15__walking_down_indoor_hall_disgust_frame_0.jpg,saved
train,real,15__walking_down_indoor_hall_disgust_frame_1.jpg,15__walking_down_indoor_hall_disgust_frame_1.jpg,saved
train,real,15__walking_down_indoor_hall_disgust_frame_2.jpg,15__walking_down_indoor_hall_disgust_frame_2.jpg,saved
train,real,15__walking_down_indoor_hall_disgust_frame_3.jpg,15__walking_down_indoor_hall_disgust_frame_3.jpg,saved
train,real,15__walking_down_indoor_hall_disgust_frame_4.jpg,15__walking_down_indoor_hall_disgust_frame_4.jpg,saved
train,real,15__walking_down_indoor_hall_disgust_frame_5.jpg,15__walking_down_indoor_hall_disgust_frame_5.jpg,saved
train,real,15__walking_down_indoor_hall_disgust_frame_6.jpg,15__walking_down_indoor_hall_disgust_frame_6.jpg,saved
train,real,15__walking_down_indoor_hall_disgust_frame_7.jpg,15__walking_down_indoor_hall_disgust_frame_7.jpg,saved
train,real,15__walking_down_indoor_hall_disgust_frame_8.jpg,15__walking_down_indoor_hall_disgust_frame_8.jpg,saved
train,real,15__walking_down_indoor_hall_disgust_frame_9.jpg,15__walking_down_indoor_hall_disgust_frame_9.jpg,saved
train,real,15__walking_outside_cafe_disgusted_frame_0.jpg,15__walking_outside_cafe_disgusted_frame_0.jpg,saved
train,real,15__walking_outside_cafe_disgusted_frame_1.jpg,15__walking_outside_cafe_disgusted_frame_1.jpg,saved
train,real,15__walking_outside_cafe_disgusted_frame_2.jpg,15__walking_outside_cafe_disgusted_frame_2.jpg,saved
train,real,15__walking_outside_cafe_disgusted_frame_3.jpg,15__walking_outside_cafe_disgusted_frame_3.jpg,saved
train,real,15__walking_outside_cafe_disgusted_frame_4.jpg,15__walking_outside_cafe_disgusted_frame_4.jpg,saved
train,real,15__walking_outside_cafe_disgusted_frame_5.jpg,15__walking_outside_cafe_disgusted_frame_5.jpg,saved
train,real,15__walking_outside_cafe_disgusted_frame_6.jpg,15__walking_outside_cafe_disgusted_frame_6.jpg,saved
train,real,15__walking_outside_cafe_disgusted_frame_7.jpg,15__walking_outside_cafe_disgusted_frame_7.jpg,saved
train,real,15__walking_outside_cafe_disgusted_frame_8.jpg,15__walking_outside_cafe_disgusted_frame_8.jpg,saved
train,real,15__walking_outside_cafe_disgusted_frame_9.jpg,15__walking_outside_cafe_disgusted_frame_9.jpg,saved
train,real,16__exit_phone_room_frame_0.jpg,16__exit_phone_room_frame_0.jpg,saved
train,real,16__exit_phone_room_frame_1.jpg,16__exit_phone_room_frame_1.jpg,saved
train,real,16__exit_phone_room_frame_2.jpg,16__exit_phone_room_frame_2.jpg,saved
train,real,16__exit_phone_room_frame_3.jpg,16__exit_phone_room_frame_3.jpg,saved
train,real,16__exit_phone_room_frame_4.jpg,16__exit_phone_room_frame_4.jpg,saved
train,real,16__exit_phone_room_frame_5.jpg,16__exit_phone_room_frame_5.jpg,saved
train,real,16__exit_phone_room_frame_6.jpg,16__exit_phone_room_frame_6.jpg,saved
train,real,16__exit_phone_room_frame_7.jpg,16__exit_phone_room_frame_7.jpg,saved
train,real,16__exit_phone_room_frame_8.jpg,16__exit_phone_room_frame_8.jpg,saved
train,real,16__exit_phone_room_frame_9.jpg,16__exit_phone_room_frame_9.jpg,saved
train,fake,01_02__outside_talking_still_laughing__YVGY8LOK_frame_0.jpg,01_02__outside_talking_still_laughing__YVGY8LOK_frame_0.jpg,saved
train,fake,01_02__outside_talking_still_laughing__YVGY8LOK_frame_1.jpg,01_02__outside_talking_still_laughing__YVGY8LOK_frame_1.jpg,saved
train,fake,01_02__outside_talking_still_laughing__YVGY8LOK_frame_2.jpg,01_02__outside_talking_still_laughing__YVGY8LOK_frame_2.jpg,saved
train,fake,01_02__outside_talking_still_laughing__YVGY8LOK_frame_3.jpg,01_02__outside_talking_still_laughing__YVGY8LOK_frame_3.jpg,saved
train,fake,01_02__outside_talking_still_laughing__YVGY8LOK_frame_4.jpg,01_02__outside_talking_still_laughing__YVGY8LOK_frame_4.jpg,saved
train,fake,01_02__outside_talking_still_laughing__YVGY8LOK_frame_5.jpg,01_02__outside_talking_still_laughing__YVGY8LOK_frame_5.jpg,saved
train,fake,01_02__outside_talking_still_laughing__YVGY8LOK_frame_6.jpg,01_02__outside_talking_still_laughing__YVGY8LOK_frame_6.jpg,saved
train,fake,01_02__outside_talking_still_laughing__YVGY8LOK_frame_7.jpg,01_02__outside_talking_still_laughing__YVGY8LOK_frame_7.jpg,saved
train,fake,01_02__outside_talking_still_laughing__YVGY8LOK_frame_8.jpg,01_02__outside_talking_still_laughing__YVGY8LOK_frame_8.jpg,saved
train,fake,01_02__outside_talking_still_laughing__YVGY8LOK_frame_9.jpg,01_02__outside_talking_still_laughing__YVGY8LOK_frame_9.jpg,saved
train,fake,01_02__walk_down_hall_angry__YVGY8LOK_frame_0.jpg,01_02__walk_down_hall_angry__YVGY8LOK_frame_0.jpg,saved
train,fake,01_02__walk_down_hall_angry__YVGY8LOK_frame_1.jpg,01_02__walk_down_hall_angry__YVGY8LOK_frame_1.jpg,saved
train,fake,01_02__walk_down_hall_angry__YVGY8LOK_frame_2.jpg,01_02__walk_down_hall_angry__YVGY8LOK_frame_2.jpg,saved
train,fake,01_02__walk_down_hall_angry__YVGY8LOK_frame_3.jpg,01_02__walk_down_hall_angry__YVGY8LOK_frame_3.jpg,saved
train,fake,01_02__walk_down_hall_angry__YVGY8LOK_frame_4.jpg,01_02__walk_down_hall_angry__YVGY8LOK_frame_4.jpg,saved
train,fake,01_02__walk_down_hall_angry__YVGY8LOK_frame_5.jpg,01_02__walk_down_hall_angry__YVGY8LOK_frame_5.jpg,saved
train,fake,01_02__walk_down_hall_angry__YVGY8LOK_frame_6.jpg,01_02__walk_down_hall_angry__YVGY8LOK_frame_6.jpg,saved
train,fake,01_02__walk_down_hall_angry__YVGY8LOK_frame_7.jpg,01_02__walk_down_hall_angry__YVGY8LOK_frame_7.jpg,saved
train,fake,01_02__walk_down_hall_angry__YVGY8LOK_frame_8.jpg,01_02__walk_down_hall_angry__YVGY8LOK_frame_8.jpg,saved
train,fake,01_02__walk_down_hall_angry__YVGY8LOK_frame_9.jpg,01_02__walk_down_hall_angry__YVGY8LOK_frame_9.jpg,saved
train,fake,01_03__hugging_happy__ISF9SP4G_frame_0.jpg,01_03__hugging_happy__ISF9SP4G_frame_0.jpg,saved
train,fake,01_03__hugging_happy__ISF9SP4G_frame_1.jpg,01_03__hugging_happy__ISF9SP4G_frame_1.jpg,saved
train,fake,01_03__hugging_happy__ISF9SP4G_frame_2.jpg,01_03__hugging_happy__ISF9SP4G_frame_2.jpg,saved
train,fake,01_03__hugging_happy__ISF9SP4G_frame_3.jpg,01_03__hugging_happy__ISF9SP4G_frame_3.jpg,saved
train,fake,01_03__hugging_happy__ISF9SP4G_frame_4.jpg,01_03__hugging_happy__ISF9SP4G_frame_4.jpg,saved
train,fake,01_03__hugging_happy__ISF9SP4G_frame_5.jpg,01_03__hugging_happy__ISF9SP4G_frame_5.jpg,saved
train,fake,01_03__hugging_happy__ISF9SP4G_frame_6.jpg,01_03__hugging_happy__ISF9SP4G_frame_6.jpg,saved
train,fake,01_03__hugging_happy__ISF9SP4G_frame_7.jpg,01_03__hugging_happy__ISF9SP4G_frame_7.jpg,saved
train,fake,01_03__hugging_happy__ISF9SP4G_frame_8.jpg,01_03__hugging_happy__ISF9SP4G_frame_8.jpg,saved
train,fake,01_03__hugging_happy__ISF9SP4G_frame_9.jpg,01_03__hugging_happy__ISF9SP4G_frame_9.jpg,saved
train,fake,01_03__podium_speech_happy__480LQD1C_frame_0.jpg,01_03__podium_speech_happy__480LQD1C_frame_0.jpg,saved
train,fake,01_03__podium_speech_happy__480LQD1C_frame_1.jpg,01_03__podium_speech_happy__480LQD1C_frame_1.jpg,saved
train,fake,01_03__podium_speech_happy__480LQD1C_frame_2.jpg,01_03__podium_speech_happy__480LQD1C_frame_2.jpg,saved
train,fake,01_03__podium_speech_happy__480LQD1C_frame_3.jpg,01_03__podium_speech_happy__480LQD1C_frame_3.jpg,saved
train,fake,01_03__podium_speech_happy__480LQD1C_frame_4.jpg,01_03__podium_speech_happy__480LQD1C_frame_4.jpg,saved
train,fake,01_03__podium_speech_happy__480LQD1C_frame_5.jpg,01_03__podium_speech_happy__480LQD1C_frame_5.jpg,saved
train,fake,01_03__podium_speech_happy__480LQD1C_frame_6.jpg,01_03__podium_speech_happy__480LQD1C_frame_6.jpg,saved
train,fake,01_03__podium_speech_happy__480LQD1C_frame_7.jpg,01_03__podium_speech_happy__480LQD1C_frame_7.jpg,saved
train,fake,01_03__podium_speech_happy__480LQD1C_frame_8.jpg,01_03__podium_speech_happy__480LQD1C_frame_8.jpg,saved
train,fake,01_03__podium_speech_happy__480LQD1C_frame_9.jpg,01_03__podium_speech_happy__480LQD1C_frame_9.jpg,saved
train,fake,01_11__meeting_serious__9OM3VE0Y_frame_0.jpg,01_11__meeting_serious__9OM3VE0Y_frame_0.jpg,saved
train,fake,01_11__meeting_serious__9OM3VE0Y_frame_1.jpg,01_11__meeting_serious__9OM3VE0Y_frame_1.jpg,saved
train,fake,01_11__meeting_serious__9OM3VE0Y_frame_2.jpg,01_11__meeting_serious__9OM3VE0Y_frame_2.jpg,saved
train,fake,01_11__meeting_serious__9OM3VE0Y_frame_3.jpg,01_11__meeting_serious__9OM3VE0Y_frame_3.jpg,saved
train,fake,01_11__meeting_serious__9OM3VE0Y_frame_4.jpg,01_11__meeting_serious__9OM3VE0Y_frame_4.jpg,saved
train,fake,01_11__meeting_serious__9OM3VE0Y_frame_5.jpg,01_11__meeting_serious__9OM3VE0Y_frame_5.jpg,saved
train,fake,01_11__meeting_serious__9OM3VE0Y_frame_6.jpg,01_11__meeting_serious__9OM3VE0Y_frame_6.jpg,saved
train,fake,01_11__meeting_serious__9OM3VE0Y_frame_7.jpg,01_11__meeting_serious__9OM3VE0Y_frame_7.jpg,saved
train,fake,01_11__meeting_serious__9OM3VE0Y_frame_8.jpg,01_11__meeting_serious__9OM3VE0Y_frame_8.jpg,saved
train,fake,01_11__meeting_serious__9OM3VE0Y_frame_9.jpg,01_11__meeting_serious__9OM3VE0Y_frame_9.jpg,saved
train,fake,01_11__secret_conversation__4OJNJLOO_frame_0.jpg,01_11__secret_conversation__4OJNJLOO_frame_0.jpg,saved
train,fake,01_11__secret_conversation__4OJNJLOO_frame_1.jpg,01_11__secret_conversation__4OJNJLOO_frame_1.jpg,saved
train,fake,01_11__secret_conversation__4OJNJLOO_frame_2.jpg,01_11__secret_conversation__4OJNJLOO_frame_2.jpg,saved
train,fake,01_11__secret_conversation__4OJNJLOO_frame_3.jpg,01_11__secret_conversation__4OJNJLOO_frame_3.jpg,saved
train,fake,01_11__secret_conversation__4OJNJLOO_frame_4.jpg,01_11__secret_conversation__4OJNJLOO_frame_4.jpg,saved
train,fake,01_11__secret_conversation__4OJNJLOO_frame_5.jpg,01_11__secret_conversation__4OJNJLOO_frame_5.jpg,saved
train,fake,01_11__secret_conversation__4OJNJLOO_frame_6.jpg,01_11__secret_conversation__4OJNJLOO_frame_6.jpg,saved
train,fake,01_11__secret_conversation__4OJNJLOO_frame_7.jpg,01_11__secret_conversation__4OJNJLOO_frame_7.jpg,saved
